timestamp,MW,kV,,
16-03-15 14:00,8.55,10.56,,
16-03-15 15:00,10.57,10.51,,
16-03-15 16:00,10.49,10.52,,
16-03-15 17:00,10.24,10.52,,
16-03-15 18:00,10.58,10.54,,
16-03-15 19:00,11.78,10.54,,
16-03-15 20:00,12.22,10.59,,
16-03-15 21:00,12.44,10.59,,
16-03-15 22:00,12.02,10.62,,
16-03-15 23:00,12.19,10.63,,
17-03-15 0:00,11.55,10.64,,
17-03-15 1:00,10.02,10.67,,
17-03-15 2:00,10.42,10.63,,
17-03-15 3:00,10.67,10.5,,
17-03-15 4:00,9.85,10.48,,
17-03-15 5:00,8.59,10.49,,
17-03-15 6:00,8.79,10.35,,
17-03-15 7:00,8.79,10.47,,
17-03-15 8:00,7.82,10.59,,
17-03-15 9:00,6.52,10.64,,
17-03-15 10:00,4.82,10.6,,
17-03-15 11:00,3.54,10.61,,
17-03-15 12:00,3.77,10.5,,
17-03-15 13:00,4.64,10.45,,
17-03-15 14:00,5.23,10.48,,
17-03-15 15:00,4.27,10.43,,
17-03-15 16:00,3.73,10.48,,
17-03-15 17:00,3.46,10.46,,
17-03-15 18:00,4.38,10.43,,
17-03-15 19:00,3.58,10.46,,
17-03-15 20:00,2.65,10.49,,
17-03-15 21:00,3.05,10.46,,
17-03-15 22:00,3.65,10.46,,
17-03-15 23:00,2.84,10.47,,
18-03-15 0:00,1.85,10.5,,
18-03-15 1:00,1.42,10.47,,
18-03-15 2:00,2.2,10.51,,
18-03-15 3:00,1.18,10.5,,
18-03-15 4:00,1.88,10.48,,
18-03-15 5:00,1.53,10.41,,
18-03-15 6:00,1.57,10.44,,
18-03-15 7:00,1.87,10.38,,
18-03-15 8:00,0.9,10.53,,
18-03-15 9:00,1.24,10.57,,
18-03-15 10:00,0.44,10.52,,
18-03-15 11:00,0.35,10.54,,
18-03-15 12:00,0.38,10.61,,
18-03-15 13:00,0.7,10.58,,
18-03-15 14:00,1.26,10.65,,
18-03-15 15:00,1.03,10.5,,
18-03-15 16:00,1.7,10.4,,
18-03-15 17:00,1.82,10.4,,
18-03-15 18:00,1.05,10.41,,
18-03-15 19:00,1.38,10.42,,
18-03-15 20:00,1.51,10.48,,
18-03-15 21:00,1.14,10.47,,
18-03-15 22:00,0.67,10.49,,
18-03-15 23:00,0.49,10.5,,
19-03-15 0:00,1.14,10.52,,
19-03-15 1:00,1.2,10.53,,
19-03-15 2:00,0.8,10.52,,
19-03-15 3:00,0.55,10.52,,
19-03-15 4:00,1.05,10.5,,
19-03-15 5:00,1.59,10.43,,
19-03-15 6:00,2.65,10.47,,
19-03-15 7:00,1.2,10.44,,
19-03-15 8:00,-0.12,10.45,,
19-03-15 9:00,-0.1,10.59,,
19-03-15 10:00,-0.1,10.48,,
19-03-15 11:00,-0.1,10.54,,
19-03-15 12:00,-0.11,10.6,,
19-03-15 13:00,-0.11,10.58,,
19-03-15 14:00,-0.04,10.61,,
19-03-15 15:00,-0.02,10.64,,
19-03-15 16:00,0.2,10.52,,
19-03-15 17:00,0.96,10.48,,
19-03-15 18:00,1.12,10.45,,
19-03-15 19:00,1.52,10.46,,
19-03-15 20:00,2.34,10.51,,
19-03-15 21:00,1.88,10.51,,
19-03-15 22:00,3.04,10.5,,
19-03-15 23:00,2.57,10.53,,
20-03-15 0:00,2.37,10.53,,
20-03-15 1:00,3.05,10.52,,
20-03-15 2:00,2.98,10.52,,
20-03-15 3:00,2.16,10.49,,
20-03-15 4:00,2.37,10.47,,
20-03-15 5:00,2.59,10.45,,
20-03-15 6:00,3.42,10.42,,
20-03-15 7:00,3.56,10.43,,
20-03-15 8:00,3.67,10.47,,
20-03-15 9:00,3.5,10.59,,
20-03-15 10:00,3.15,10.54,,
20-03-15 11:00,2.97,10.59,,
20-03-15 12:00,6.56,10.63,,
20-03-15 13:00,5.1,10.65,,
20-03-15 14:00,4.87,10.5,,
20-03-15 15:00,5.15,10.53,,
20-03-15 16:00,3.7,10.53,,
20-03-15 17:00,4.3,10.5,,
20-03-15 18:00,5.35,10.48,,
20-03-15 19:00,4.81,10.5,,
20-03-15 20:00,5.52,10.54,,
20-03-15 21:00,4.77,10.48,,
20-03-15 22:00,3.56,10.45,,
20-03-15 23:00,2.28,10.51,,
21-03-15 0:00,0.96,10.48,,
21-03-15 1:00,0.62,10.51,,
21-03-15 2:00,0.71,10.53,,
21-03-15 3:00,0.16,10.53,,
21-03-15 4:00,0.84,10.52,,
21-03-15 5:00,3.19,10.51,,
21-03-15 6:00,6.59,10.49,,
21-03-15 7:00,10.16,10.44,,
21-03-15 8:00,10.34,10.43,,
21-03-15 9:00,10.65,10.54,,
21-03-15 10:00,13.39,10.44,,
21-03-15 11:00,13.25,10.45,,
21-03-15 12:00,13.61,10.49,,
21-03-15 13:00,12.57,10.43,,
21-03-15 14:00,12.39,10.54,,
21-03-15 15:00,11.63,10.55,,
21-03-15 16:00,11.43,10.52,,
21-03-15 17:00,8.93,10.58,,
21-03-15 18:00,6.04,10.64,,
21-03-15 19:00,3.42,10.48,,
21-03-15 20:00,4.16,10.49,,
21-03-15 21:00,4.02,10.5,,
21-03-15 22:00,2.69,10.52,,
21-03-15 23:00,2.15,10.5,,
22-03-15 0:00,1.77,10.51,,
22-03-15 1:00,1.23,10.52,,
22-03-15 2:00,0.41,10.52,,
22-03-15 3:00,0.22,10.53,,
22-03-15 4:00,0.42,10.52,,
22-03-15 5:00,2.5,10.53,,
22-03-15 6:00,4.51,10.52,,
22-03-15 7:00,5.41,10.48,,
22-03-15 8:00,4.63,10.46,,
22-03-15 9:00,4.89,10.49,,
22-03-15 10:00,4.61,10.6,,
22-03-15 11:00,5.46,10.6,,
22-03-15 12:00,6.08,10.51,,
22-03-15 13:00,6.73,10.49,,
22-03-15 14:00,8.11,10.46,,
22-03-15 15:00,8.9,10.46,,
22-03-15 16:00,8.9,10.48,,
22-03-15 17:00,6.53,10.46,,
22-03-15 18:00,5.77,10.42,,
22-03-15 19:00,5.51,10.43,,
22-03-15 20:00,5.41,10.46,,
22-03-15 21:00,5.68,10.47,,
22-03-15 22:00,7.32,10.48,,
22-03-15 23:00,7.19,10.47,,
23-03-15 0:00,6.61,10.46,,
23-03-15 1:00,5.95,10.45,,
23-03-15 2:00,7.16,10.47,,
23-03-15 3:00,6.87,10.47,,
23-03-15 4:00,7.14,10.45,,
23-03-15 5:00,9.27,10.41,,
23-03-15 6:00,7.51,10.46,,
23-03-15 7:00,7.77,10.51,,
23-03-15 8:00,11.14,10.45,,
23-03-15 9:00,12.26,10.48,,
23-03-15 10:00,10.45,10.62,,
23-03-15 11:00,9.64,10.65,,
23-03-15 12:00,10.99,10.45,,
23-03-15 13:00,11.71,10.45,,
23-03-15 14:00,9.14,10.55,,
23-03-15 15:00,8.13,10.56,,
23-03-15 16:00,6.9,10.45,,
23-03-15 17:00,7.29,10.54,,
23-03-15 18:00,8.42,10.56,,
23-03-15 19:00,7.75,10.59,,
23-03-15 20:00,7.87,10.57,,
23-03-15 21:00,5.82,10.47,,
23-03-15 22:00,4.36,10.49,,
23-03-15 23:00,1.95,10.46,,
24-03-15 0:00,1.22,10.48,,
24-03-15 1:00,0.8,10.51,,
24-03-15 2:00,0.83,10.52,,
24-03-15 3:00,0.91,10.5,,
24-03-15 4:00,1.26,10.48,,
24-03-15 5:00,0.93,10.42,,
24-03-15 6:00,0.41,10.46,,
24-03-15 7:00,0.12,10.44,,
24-03-15 8:00,-0.06,10.44,,
24-03-15 9:00,-0.06,10.5,,
24-03-15 10:00,0.12,10.44,,
24-03-15 11:00,-0.1,10.46,,
24-03-15 12:00,-0.09,10.46,,
24-03-15 13:00,-0.01,10.41,,
24-03-15 14:00,0.1,10.45,,
24-03-15 15:00,0.03,10.49,,
24-03-15 16:00,0.08,10.51,,
24-03-15 17:00,0.49,10.55,,
24-03-15 18:00,1.94,10.56,,
24-03-15 19:00,1.06,10.56,,
24-03-15 20:00,0.96,10.61,,
24-03-15 21:00,0.8,10.59,,
24-03-15 22:00,0.32,10.62,,
24-03-15 23:00,0.31,10.63,,
25-03-15 0:00,-0.08,10.55,,
25-03-15 1:00,-0.1,10.48,,
25-03-15 2:00,-0.13,10.48,,
25-03-15 3:00,-0.12,10.46,,
25-03-15 4:00,-0.13,10.43,,
25-03-15 5:00,-0.1,10.37,,
25-03-15 6:00,0.12,10.5,,
25-03-15 7:00,0.27,10.46,,
25-03-15 8:00,0.51,10.47,,
25-03-15 9:00,0.71,10.56,,
25-03-15 10:00,0.96,10.51,,
25-03-15 11:00,1.12,10.53,,
25-03-15 12:00,1.15,10.61,,
25-03-15 13:00,2.71,10.63,,
25-03-15 14:00,4.17,10.64,,
25-03-15 15:00,4.07,10.47,,
25-03-15 16:00,3.83,10.39,,
25-03-15 17:00,7.76,10.36,,
25-03-15 18:00,7.08,10.54,,
25-03-15 19:00,10.94,10.48,,
25-03-15 20:00,11.12,10.42,,
25-03-15 21:00,12.29,10.53,,
25-03-15 22:00,12.37,10.57,,
25-03-15 23:00,10.88,10.61,,
26-03-15 0:00,10.24,10.63,,
26-03-15 1:00,11.3,10.59,,
26-03-15 2:00,12.15,10.56,,
26-03-15 3:00,9.85,10.62,,
26-03-15 4:00,8.63,10.49,,
26-03-15 5:00,3.72,10.46,,
26-03-15 6:00,3.39,10.44,,
26-03-15 7:00,7.5,10.42,,
26-03-15 8:00,7.17,10.54,,
26-03-15 9:00,5.85,10.61,,
26-03-15 10:00,4.65,10.55,,
26-03-15 11:00,4.76,10.57,,
26-03-15 12:00,4.71,10.63,,
26-03-15 13:00,3.02,10.55,,
26-03-15 14:00,1.76,10.57,,
26-03-15 15:00,3.29,10.46,,
26-03-15 16:00,1.67,10.42,,
26-03-15 17:00,0.71,10.43,,
26-03-15 18:00,0.54,10.4,,
26-03-15 19:00,0.23,10.41,,
26-03-15 20:00,0.09,10.45,,
26-03-15 21:00,-0.04,10.38,,
26-03-15 22:00,-0.13,10.41,,
26-03-15 23:00,-0.12,10.41,,
27-03-15 0:00,-0.03,10.44,,
27-03-15 1:00,0.21,10.44,,
27-03-15 2:00,-0.05,10.47,,
27-03-15 3:00,0.2,10.48,,
27-03-15 4:00,0.41,10.45,,
27-03-15 5:00,-0.06,10.4,,
27-03-15 6:00,-0.13,10.44,,
27-03-15 7:00,-0.1,10.54,,
27-03-15 8:00,-0.12,10.53,,
27-03-15 9:00,-0.13,10.59,,
27-03-15 10:00,-0.06,10.52,,
27-03-15 11:00,-0.04,10.51,,
27-03-15 12:00,0.06,10.41,,
27-03-15 13:00,0.36,10.4,,
27-03-15 14:00,1.27,10.46,,
27-03-15 15:00,1.96,10.48,,
27-03-15 16:00,1.99,10.39,,
27-03-15 17:00,3.34,10.39,,
27-03-15 18:00,2.61,10.41,,
27-03-15 19:00,2.73,10.43,,
27-03-15 20:00,3.73,10.47,,
27-03-15 21:00,4.5,10.48,,
27-03-15 22:00,4.15,10.51,,
27-03-15 23:00,4.04,10.53,,
28-03-15 0:00,2.71,10.54,,
28-03-15 1:00,2.27,10.56,,
28-03-15 2:00,1.21,10.55,,
28-03-15 3:00,1.54,10.55,,
28-03-15 4:00,1.3,10.53,,
28-03-15 5:00,2.16,10.52,,
28-03-15 6:00,2.24,10.48,,
28-03-15 7:00,1.58,10.44,,
28-03-15 8:00,1.9,10.42,,
28-03-15 9:00,2.32,10.42,,
28-03-15 10:00,2.15,10.46,,
28-03-15 11:00,3.96,10.52,,
28-03-15 12:00,6.3,10.5,,
28-03-15 13:00,9.8,10.51,,
28-03-15 14:00,11.6,10.52,,
28-03-15 15:00,12.13,10.49,,
28-03-15 16:00,11.34,10.49,,
28-03-15 17:00,10.9,10.47,,
28-03-15 18:00,8.66,10.45,,
28-03-15 19:00,9.74,10.38,,
28-03-15 20:00,10.94,10.51,,
28-03-15 21:00,12.41,10.51,,
28-03-15 22:00,12.64,10.59,,
28-03-15 23:00,11.36,10.57,,
29-03-15 0:00,7.66,10.56,,
29-03-15 1:00,5.03,10.53,,
29-03-15 2:00,3.7,10.45,,
29-03-15 3:00,3.84,10.46,,
29-03-15 4:00,3.26,10.47,,
29-03-15 5:00,3.23,10.45,,
29-03-15 6:00,3.46,10.44,,
29-03-15 7:00,3.56,10.43,,
29-03-15 8:00,1.82,10.38,,
29-03-15 9:00,2.27,10.38,,
29-03-15 10:00,3.82,10.43,,
29-03-15 11:00,5.48,10.4,,
29-03-15 12:00,4.54,10.41,,
29-03-15 13:00,3.71,10.41,,
29-03-15 14:00,0.43,10.38,,
29-03-15 15:00,0.67,10.4,,
29-03-15 16:00,4.4,10.43,,
29-03-15 17:00,3.9,10.41,,
29-03-15 18:00,4.57,10.39,,
29-03-15 19:00,2.14,10.47,,
29-03-15 20:00,1.41,10.46,,
29-03-15 21:00,1.79,10.44,,
29-03-15 22:00,1.86,10.56,,
29-03-15 23:00,3.13,10.6,,
30-03-15 0:00,7.03,10.58,,
30-03-15 1:00,7.93,10.59,,
30-03-15 2:00,4.11,10.62,,
30-03-15 3:00,3.06,10.56,,
30-03-15 4:00,6.25,10.58,,
30-03-15 5:00,7.37,10.55,,
30-03-15 6:00,9.41,10.5,,
30-03-15 7:00,8.77,10.51,,
30-03-15 8:00,9.78,10.55,,
30-03-15 9:00,9.84,10.43,,
30-03-15 10:00,11.9,10.47,,
30-03-15 11:00,12.57,10.54,,
30-03-15 12:00,12.64,10.45,,
30-03-15 13:00,12.67,10.44,,
30-03-15 14:00,13.38,10.59,,
30-03-15 15:00,13.4,10.58,,
30-03-15 16:00,13.17,10.47,,
30-03-15 17:00,13.53,10.47,,
30-03-15 18:00,12.65,10.52,,
30-03-15 19:00,12.8,10.49,,
30-03-15 20:00,12.7,10.54,,
30-03-15 21:00,12.21,10.52,,
30-03-15 22:00,12,10.59,,
30-03-15 23:00,9.15,10.57,,
31-03-15 0:00,5.49,10.52,,
31-03-15 1:00,3.64,10.49,,
31-03-15 2:00,6.03,10.46,,
31-03-15 3:00,2.81,10.49,,
31-03-15 4:00,1.92,10.46,,
31-03-15 5:00,2.68,10.43,,
31-03-15 6:00,6.27,10.45,,
31-03-15 7:00,8.35,10.46,,
31-03-15 8:00,9.17,10.42,,
31-03-15 9:00,10.42,10.45,,
31-03-15 10:00,9.93,10.42,,
31-03-15 11:00,9.2,10.42,,
31-03-15 12:00,7.59,10.47,,
31-03-15 13:00,5,10.44,,
31-03-15 14:00,5.12,10.47,,
31-03-15 15:00,3.25,10.52,,
31-03-15 16:00,2.94,10.54,,
31-03-15 17:00,1.22,10.52,,
31-03-15 18:00,2.37,10.6,,
31-03-15 19:00,1.07,10.59,,
31-03-15 20:00,1.9,10.51,,
31-03-15 21:00,8.97,10.56,,
31-03-15 22:00,5.2,10.57,,
31-03-15 23:00,8.1,10.51,,
01-04-15 0:00,8.3,10.49,,
01-04-15 1:00,10.13,10.4,,
01-04-15 2:00,8.89,10.4,,
01-04-15 3:00,7.83,10.53,,
01-04-15 4:00,7.19,10.64,,
01-04-15 5:00,5.44,10.59,,
01-04-15 6:00,6.32,10.53,,
01-04-15 7:00,7.13,10.5,,
01-04-15 8:00,11.4,10.5,,
01-04-15 9:00,13.52,10.51,,
01-04-15 10:00,14.79,10.42,,
01-04-15 11:00,14.91,10.54,,
01-04-15 12:00,14.9,10.56,,
01-04-15 13:00,13.07,10.58,,
01-04-15 14:00,11.83,10.57,,
01-04-15 15:00,11.97,10.57,,
01-04-15 16:00,12.98,10.49,,
01-04-15 17:00,14.98,10.52,,
01-04-15 18:00,12.74,10.51,,
01-04-15 19:00,11.4,10.51,,
01-04-15 20:00,8.13,10.54,,
01-04-15 21:00,5.49,10.65,,
01-04-15 22:00,6.27,10.53,,
01-04-15 23:00,9,10.46,,
02-04-15 0:00,7.23,10.44,,
02-04-15 1:00,8.39,10.39,,
02-04-15 2:00,11.04,10.38,,
02-04-15 3:00,8.49,10.45,,
02-04-15 4:00,9.05,10.46,,
02-04-15 5:00,8.73,10.44,,
02-04-15 6:00,9.12,10.41,,
02-04-15 7:00,7.07,10.41,,
02-04-15 8:00,5.65,10.37,,
02-04-15 9:00,4.77,10.47,,
02-04-15 10:00,4.56,10.44,,
02-04-15 11:00,5.67,10.45,,
02-04-15 12:00,6.05,10.47,,
02-04-15 13:00,5.46,10.52,,
02-04-15 14:00,5.03,10.51,,
02-04-15 15:00,5.45,10.5,,
02-04-15 16:00,6.39,10.49,,
02-04-15 17:00,6.63,10.57,,
02-04-15 18:00,7.19,10.56,,
02-04-15 19:00,3.94,10.61,,
02-04-15 20:00,3.1,10.57,,
02-04-15 21:00,3.49,10.6,,
02-04-15 22:00,2.71,10.57,,
02-04-15 23:00,3.84,10.6,,
03-04-15 0:00,3.66,10.57,,
03-04-15 1:00,4.43,10.57,,
03-04-15 2:00,3.35,10.57,,
03-04-15 3:00,3.64,10.59,,
03-04-15 4:00,2.3,10.57,,
03-04-15 5:00,2.27,10.54,,
03-04-15 6:00,2.63,10.53,,
03-04-15 7:00,2.91,10.53,,
03-04-15 8:00,1.21,10.47,,
03-04-15 9:00,0.95,10.43,,
03-04-15 10:00,0.75,10.55,,
03-04-15 11:00,0.62,10.64,,
03-04-15 12:00,0.53,10.66,,
03-04-15 13:00,1.27,10.67,,
03-04-15 14:00,1.9,10.51,,
03-04-15 15:00,1.7,10.53,,
03-04-15 16:00,1.7,10.54,,
03-04-15 17:00,0.88,10.4,,
03-04-15 18:00,0.52,10.35,,
03-04-15 19:00,0.42,10.36,,
03-04-15 20:00,0.46,10.36,,
03-04-15 21:00,0.79,10.37,,
03-04-15 22:00,0.64,10.37,,
03-04-15 23:00,0.5,10.37,,
04-04-15 0:00,0.02,10.39,,
04-04-15 1:00,0.03,10.4,,
04-04-15 2:00,-0.11,10.39,,
04-04-15 3:00,-0.13,10.4,,
04-04-15 4:00,-0.13,10.37,,
04-04-15 5:00,-0.04,10.37,,
04-04-15 6:00,0.09,10.35,,
04-04-15 7:00,0.17,10.34,,
04-04-15 8:00,1.34,10.47,,
04-04-15 9:00,1.32,10.48,,
04-04-15 10:00,1.44,10.54,,
04-04-15 11:00,1.09,10.58,,
04-04-15 12:00,2.17,10.58,,
04-04-15 13:00,2.49,10.61,,
04-04-15 14:00,2.54,10.6,,
04-04-15 15:00,4.14,10.61,,
04-04-15 16:00,5.08,10.56,,
04-04-15 17:00,6.15,10.59,,
04-04-15 18:00,5.33,10.6,,
04-04-15 19:00,2.29,10.62,,
04-04-15 20:00,1.87,10.62,,
04-04-15 21:00,1.53,10.61,,
04-04-15 22:00,1.43,10.6,,
04-04-15 23:00,1.05,10.63,,
05-04-15 0:00,0.75,10.62,,
05-04-15 1:00,0.21,10.44,,
05-04-15 2:00,0.88,10.45,,
05-04-15 3:00,1.65,10.45,,
05-04-15 4:00,1.11,10.4,,
05-04-15 5:00,0.41,10.39,,
05-04-15 6:00,0.38,10.42,,
05-04-15 7:00,0.39,10.46,,
05-04-15 8:00,0.76,10.39,,
05-04-15 9:00,1.28,10.37,,
05-04-15 10:00,3.61,10.4,,
05-04-15 11:00,5.34,10.42,,
05-04-15 12:00,7.04,10.41,,
05-04-15 13:00,6.46,10.4,,
05-04-15 14:00,8.22,10.41,,
05-04-15 15:00,7.24,10.42,,
05-04-15 16:00,4.61,10.42,,
05-04-15 17:00,4.11,10.43,,
05-04-15 18:00,2.74,10.43,,
05-04-15 19:00,1.37,10.42,,
05-04-15 20:00,0.92,10.4,,
05-04-15 21:00,0.18,10.41,,
05-04-15 22:00,-0.12,10.49,,
05-04-15 23:00,-0.13,10.49,,
06-04-15 0:00,0.13,10.51,,
06-04-15 1:00,-0.03,10.49,,
06-04-15 2:00,0.28,10.47,,
06-04-15 3:00,0.56,10.47,,
06-04-15 4:00,-0.02,10.48,,
06-04-15 5:00,0.36,10.45,,
06-04-15 6:00,0.63,10.4,,
06-04-15 7:00,0.54,10.38,,
06-04-15 8:00,0.11,10.35,,
06-04-15 9:00,-0.05,10.33,,
06-04-15 10:00,-0.12,10.36,,
06-04-15 11:00,-0.06,10.41,,
06-04-15 12:00,0,10.42,,
06-04-15 13:00,-0.02,10.4,,
06-04-15 14:00,0.66,10.41,,
06-04-15 15:00,0.77,10.4,,
06-04-15 16:00,2.07,10.4,,
06-04-15 17:00,4.55,10.37,,
06-04-15 18:00,4.88,10.41,,
06-04-15 19:00,2.73,10.42,,
06-04-15 20:00,3.48,10.42,,
06-04-15 21:00,5.27,10.44,,
06-04-15 22:00,5.01,10.45,,
06-04-15 23:00,7.71,10.42,,
07-04-15 0:00,10.86,10.46,,
07-04-15 1:00,8.67,10.58,,
07-04-15 2:00,7.25,10.59,,
07-04-15 3:00,10.23,10.57,,
07-04-15 4:00,9.32,10.52,,
07-04-15 5:00,10.17,10.49,,
07-04-15 6:00,7.92,10.52,,
07-04-15 7:00,8.02,10.56,,
07-04-15 8:00,7.67,10.51,,
07-04-15 9:00,7.71,10.54,,
07-04-15 10:00,6.89,10.5,,
07-04-15 11:00,6.92,10.51,,
07-04-15 12:00,5.4,10.54,,
07-04-15 13:00,9.01,10.49,,
07-04-15 14:00,9.26,10.44,,
07-04-15 15:00,9.77,10.55,,
07-04-15 16:00,11.28,10.48,,
07-04-15 17:00,11.89,10.51,,
07-04-15 18:00,11.47,10.56,,
07-04-15 19:00,9.58,10.59,,
07-04-15 20:00,11.61,10.58,,
07-04-15 21:00,11.72,10.58,,
07-04-15 22:00,11.92,10.5,,
07-04-15 23:00,12.21,10.53,,
08-04-15 0:00,12.39,10.48,,
08-04-15 1:00,12.27,10.55,,
08-04-15 2:00,11.88,10.64,,
08-04-15 3:00,11.29,10.61,,
08-04-15 4:00,11.2,10.6,,
08-04-15 5:00,12.08,10.52,,
08-04-15 6:00,11.05,10.45,,
08-04-15 7:00,7.51,10.47,,
08-04-15 8:00,5.3,10.44,,
08-04-15 9:00,4.41,10.44,,
08-04-15 10:00,1.39,10.4,,
08-04-15 11:00,1.97,10.45,,
08-04-15 12:00,1.54,10.5,,
08-04-15 13:00,1.05,10.46,,
08-04-15 14:00,0.45,10.5,,
08-04-15 15:00,0.3,10.57,,
08-04-15 16:00,1.02,10.64,,
08-04-15 17:00,1.19,10.49,,
08-04-15 18:00,0.9,10.43,,
08-04-15 19:00,0.84,10.46,,
08-04-15 20:00,0.43,10.43,,
08-04-15 21:00,0.48,10.42,,
08-04-15 22:00,0.04,10.47,,
08-04-15 23:00,0.03,10.5,,
09-04-15 0:00,-0.01,10.52,,
09-04-15 1:00,1.07,10.55,,
09-04-15 2:00,1.81,10.58,,
09-04-15 3:00,0.55,10.55,,
09-04-15 4:00,0.38,10.5,,
09-04-15 5:00,0.93,10.45,,
09-04-15 6:00,1.95,10.36,,
09-04-15 7:00,1.27,10.48,,
09-04-15 8:00,0.79,10.48,,
09-04-15 9:00,0.96,10.48,,
09-04-15 10:00,1.35,10.45,,
09-04-15 11:00,2.29,10.47,,
09-04-15 12:00,3.89,10.55,,
09-04-15 13:00,4.81,10.52,,
09-04-15 14:00,4.34,10.56,,
09-04-15 15:00,4.52,10.62,,
09-04-15 16:00,3.79,10.64,,
09-04-15 17:00,3.07,10.64,,
09-04-15 18:00,2.87,10.66,,
09-04-15 19:00,2.38,10.52,,
09-04-15 20:00,2.36,10.49,,
09-04-15 21:00,2.52,10.49,,
09-04-15 22:00,2.44,10.5,,
09-04-15 23:00,2.35,10.56,,
10-04-15 0:00,2.9,10.56,,
10-04-15 1:00,2.63,10.57,,
10-04-15 2:00,1.95,10.56,,
10-04-15 3:00,1.69,10.56,,
10-04-15 4:00,2.12,10.54,,
10-04-15 5:00,2.18,10.47,,
10-04-15 6:00,1.8,10.42,,
10-04-15 7:00,2.05,10.47,,
10-04-15 8:00,1.88,10.41,,
10-04-15 9:00,1.79,10.47,,
10-04-15 10:00,1.37,10.44,,
10-04-15 11:00,1.01,10.47,,
10-04-15 12:00,1.07,10.53,,
10-04-15 13:00,0.71,10.56,,
10-04-15 14:00,0.46,10.61,,
10-04-15 15:00,0.22,10.57,,
10-04-15 16:00,0.31,10.48,,
10-04-15 17:00,0.02,10.51,,
10-04-15 18:00,-0.14,10.54,,
10-04-15 19:00,-0.14,10.54,,
10-04-15 20:00,-0.13,10.41,,
10-04-15 21:00,-0.12,10.52,,
10-04-15 22:00,0.03,10.52,,
10-04-15 23:00,0.28,10.53,,
11-04-15 0:00,0.22,10.57,,
11-04-15 1:00,0.72,10.56,,
11-04-15 2:00,1.78,10.57,,
11-04-15 3:00,2.87,10.58,,
11-04-15 4:00,3.37,10.56,,
11-04-15 5:00,3.76,10.53,,
11-04-15 6:00,2.52,10.53,,
11-04-15 7:00,4.04,10.51,,
11-04-15 8:00,3.82,10.48,,
11-04-15 9:00,1.59,10.61,,
11-04-15 10:00,0.04,10.61,,
11-04-15 11:00,0.91,10.6,,
11-04-15 12:00,2.49,10.65,,
11-04-15 13:00,5.66,10.62,,
11-04-15 14:00,8.6,10.58,,
11-04-15 15:00,8.78,10.47,,
11-04-15 16:00,10.51,10.46,,
11-04-15 17:00,10.9,10.42,,
11-04-15 18:00,11.81,10.54,,
11-04-15 19:00,7.27,10.58,,
11-04-15 20:00,10.4,10.58,,
11-04-15 21:00,14.01,10.54,,
11-04-15 22:00,14.96,10.52,,
11-04-15 23:00,13.91,10.51,,
12-04-15 0:00,13.63,10.4,,
12-04-15 1:00,12.74,10.5,,
12-04-15 2:00,12.66,10.47,,
12-04-15 3:00,12.58,10.62,,
12-04-15 4:00,12.69,10.6,,
12-04-15 5:00,12.57,10.55,,
12-04-15 6:00,11.92,10.57,,
12-04-15 7:00,11.61,10.59,,
12-04-15 8:00,11.59,10.45,,
12-04-15 9:00,12.61,10.47,,
12-04-15 10:00,12.59,10.48,,
12-04-15 11:00,12.52,10.53,,
12-04-15 12:00,12.64,10.46,,
12-04-15 13:00,12.62,10.5,,
12-04-15 14:00,12.63,10.6,,
12-04-15 15:00,12.56,10.61,,
12-04-15 16:00,12.27,10.59,,
12-04-15 17:00,11.53,10.48,,
12-04-15 18:00,11.42,10.53,,
12-04-15 19:00,10.27,10.56,,
12-04-15 20:00,5.17,10.54,,
12-04-15 21:00,3.28,10.51,,
12-04-15 22:00,1.71,10.53,,
12-04-15 23:00,1.64,10.51,,
13-04-15 0:00,4.32,10.46,,
13-04-15 1:00,5.64,10.45,,
13-04-15 2:00,9.1,10.47,,
13-04-15 3:00,9.21,10.4,,
13-04-15 4:00,11.66,10.37,,
13-04-15 5:00,12.59,10.48,,
13-04-15 6:00,12.78,10.47,,
13-04-15 7:00,12.67,10.5,,
13-04-15 8:00,12.74,10.48,,
13-04-15 9:00,13.47,10.51,,
13-04-15 10:00,14.16,10.59,,
13-04-15 11:00,14.35,10.56,,
13-04-15 12:00,14.59,10.49,,
13-04-15 13:00,14.32,10.49,,
13-04-15 14:00,14.13,10.52,,
13-04-15 15:00,14.31,10.59,,
13-04-15 16:00,13.25,10.62,,
13-04-15 17:00,13.28,10.65,,
13-04-15 18:00,12.88,10.53,,
13-04-15 19:00,11.34,10.58,,
13-04-15 20:00,10.57,10.64,,
13-04-15 21:00,10.34,10.56,,
13-04-15 22:00,6.74,10.55,,
13-04-15 23:00,3.27,10.55,,
14-04-15 0:00,3.71,10.56,,
14-04-15 1:00,4.08,10.59,,
14-04-15 2:00,2.69,10.56,,
14-04-15 3:00,2.98,10.56,,
14-04-15 4:00,2.03,10.5,,
14-04-15 5:00,4.13,10.51,,
14-04-15 6:00,4.48,10.46,,
14-04-15 7:00,7.66,10.55,,
14-04-15 8:00,9.76,10.48,,
14-04-15 9:00,11.49,10.51,,
14-04-15 10:00,11.35,10.56,,
14-04-15 11:00,12.21,10.55,,
14-04-15 12:00,12.19,10.58,,
14-04-15 13:00,12.41,10.51,,
14-04-15 14:00,11.05,10.45,,
